x,y,z
155.55279901065748,374.8557896559796,a
128.65135491248913,422.6650811102734,a
100.42931890724722,423.68946868004315,a
171.90906189045927,370.4427562110811,a
125.88176615981008,373.4977834595221,a
140.13502706849508,376.81068445638175,a
155.0410562527962,372.1274776432945,a
121.77093143147043,364.0050130419621,a
112.6333663103634,355.6730437644287,a
115.52370997696795,360.1756702168538,a
113.9323851023516,332.9460135235319,a
111.5308024461853,385.6779978102786,a
179.47446168869953,405.25197576560146,a
135.38163070348034,380.0121272885666,a
161.41756365077077,434.3675312044575,a
187.6250407700637,400.3338774826239,a
207.50382806261132,384.5071447761007,a
191.8248398990254,417.3042165295987,a
181.75381901701098,383.2267438519554,a
183.34255235302217,398.90460386632753,a
200.36374898465425,363.5579577464788,a
166.55192187346847,369.51969493587046,a
179.6587011073721,393.03598509087954,a
186.2498103970902,359.5430182245338,a
137.99345969470414,319.6591769824641,a
143.94928319134894,363.4181333659713,a
141.10667566503676,335.9923961480844,a
105.99631153082211,305.71615375475625,a
178.6232346361209,344.01059759506734,a
111.3891092926174,372.67553481724315,a
189.03802369586055,361.6108983001103,a
178.37447591598666,346.4783906099261,a
172.70148310829444,356.94773391956585,a
206.2795716052644,403.8132268759328,a
221.1528149566141,397.042278722537,a
222.79613895886462,433.5284995467534,a
195.6420585150448,416.61363826784174,a
209.82570026504408,408.586334257604,a
175.0767049181572,386.6307881460158,a
248.54108837255586,419.8792235229043,a
256.53491314032266,395.5725825757294,a
225.00041830652245,396.34582932767836,a
153.39013556657397,421.97354369483065,a
193.4143200742027,421.3622350163084,a
259.23422472015153,423.92657426665244,a
158.15435789368348,443.1595214703389,a
199.5105058533332,468.41444121230893,a
216.5202033185668,410.01779355451663,a
179.447144687251,452.19206224698917,a
213.9872022313479,440.0074841042183,a
185.91795835928062,425.73340629915253,a
186.33721964015933,452.69275678287437,a
181.08136242303001,431.3640753771632,a
193.4795634211078,421.01326906145044,a
124.48290932636849,426.95171238360535,a
122.27901161244705,499.05291795202515,a
168.9953149749481,470.1548446114767,a
165.25859248358552,447.5218732314282,a
142.1229867284366,481.66037142499016,a
156.66367405760323,479.6465303437224,a
136.69772690530567,484.58925646111254,a
115.26456644246062,437.0099741427216,a
102.4530023988555,448.16482912609945,a
99.24627382437582,451.9237291453584,a
101.21595145016104,411.6755133713354,a
113.98117842483391,365.192993593601,a
129.9176223770085,407.52417251950294,a
95.87532796458905,442.7118711930217,a
104.8950093382395,430.7440149521548,a
67.51097548659087,427.99468780032873,a
63.29849246130009,433.9427453053456,a
109.63359269456683,395.9806439590662,a
101.067893572936,372.0437865330653,a
65.58690250420617,317.9318370575011,a
137.92283863712956,347.76092298582034,a
99.75118695892567,311.28743165668675,a
38.85827126218556,330.49713248981357,a
40.71067326581802,353.32360131326664,a
86.08321617689886,317.4427436965595,a
109.10741879514644,274.2084905848208,a
119.60767896505956,302.6824393202457,a
80.8883589132405,292.5985055209343,a
111.86538895590289,247.6938288359499,a
149.2855745262031,359.3290484973403,a
161.32542321001966,310.67906563381786,a
181.26308327072914,300.2249547660814,a
220.38226376102264,304.2518322772762,a
237.96883172906442,310.8135732109007,a
191.1105430230493,324.4081685827374,a
223.6990809125561,261.05103598110986,a
232.47267940604837,148.1583960507105,a
210.5023280747587,126.99159670507788,a
215.02062460733808,124.25037211589358,a
202.2434180348427,100.03870508930032,a
151.65475135908997,91.58268596476199,a
154.63552889460277,128.42612115181095,a
129.52419621633985,167.62987086088492,a
139.72065105134237,111.4538548961288,a
151.8329377757082,147.71125035442498,a
186.38450634322578,121.55541245074915,a
175.91128438168505,132.67428583306918,a
146.59932076633058,107.68917635870366,a
138.10252432829654,122.34807268696477,a
137.9494934767097,113.73061341906202,a
186.55020381161034,131.58725297202972,a
169.1471821787535,69.17425732251274,a
161.48146353159535,67.67610267264934,a
205.08568551680557,116.1670632015443,a
177.17579944945604,94.68387612886823,a
170.33754828725606,89.56415321036877,a
147.81199809182004,101.37397478970661,a
168.15651949878313,58.180800353852476,a
178.32054499445397,91.43683301435709,a
154.32089867871107,49.549310471661215,a
144.66419774141863,87.69958995355574,a
170.16801395209686,92.23022176817494,a
200.62621085723694,50.89163548849399,a
229.89592221937852,51.79840019919385,a
227.64202634624996,18.681211355837206,a
186.50704062505295,81.99440328446121,a
202.86750938751285,79.67110212654802,a
247.84251830662828,51.59642863828236,a
205.29122702415287,52.16120058791631,a
206.9033088585958,62.98024599494602,a
206.64860521396938,31.977003210850057,a
247.82065106175128,49.132103257908966,a
245.3171513900706,-3.0200438776973897,a
277.97237400802493,28.264530158315154,a
325.6433957407856,50.220319337048295,a
300.7599694318683,29.925465310170637,a
289.65104554535657,33.17473624231394,a
297.3398172154217,5.901449478441293,a
372.9881160167878,30.75154955854748,a
288.62422942098334,30.408516362628973,a
284.93317879910205,25.026103929190526,a
354.9370709590096,28.846980339557376,a
356.83798059891495,48.336034806768396,a
324.01518976008526,78.13051946195696,a
281.6339258927077,122.66112084119368,a
313.2103682530881,115.1695006580481,a
337.0101359725177,78.93026540469486,a
330.73036388893723,43.00272915391821,a
334.9988693120007,102.5892979657022,a
318.7220239566106,90.60717339055765,a
285.1749367582827,130.51906422480977,a
309.43090074700586,131.92111191286904,a
282.7138479806623,92.44054124641764,a
301.88591148257893,122.52404714828543,a
275.9267733712536,129.8926336938669,a
295.6128883576731,104.85642892506479,a
279.961329961957,188.91345420605978,a
266.5311031491844,118.85569177654406,a
235.88583935072438,101.69329509138669,a
260.27363310250325,217.51842723668773,a
224.2348423288346,180.6392143627429,a
219.59540072120205,173.57198060820264,a
207.65267501626917,180.633858167575,a
225.06131538520435,181.25424833050437,a
191.92298458561245,165.08281462921502,a
220.04196933927665,188.52543648461358,a
204.2958500304829,187.60026286483486,a
156.01579977400925,214.9386844420672,a
187.23888893838364,169.6490855553493,a
190.27428723567365,196.0474661092461,a
173.81317077783342,205.05011901632383,a
148.74134353572256,178.2178850853653,a
144.0584852036486,129.53765921821145,a
120.33213230470706,163.7867360766934,a
167.48665162334765,180.75912895855936,a
138.68520804451006,145.84734204683718,a
108.1062812185571,141.4751116800311,a
101.51592254684655,92.39040522830737,a
96.45809719817466,119.78734524895515,a
77.71077071855547,117.76187255128616,a
118.0677014407571,81.69463766838345,a
99.4044366711525,65.30604652495481,a
152.11635787583276,81.59248866989122,a
106.47747944088042,122.37166792172405,a
97.53227018651341,48.51243770754252,a
72.72066938240576,4.848145708555421,a
73.26609468250554,31.615964463523596,a
88.694687885166,8.095960487635011,a
85.27093702398334,61.82310295302477,a
129.38804010204075,44.88282395273404,a
122.70452749278802,36.58268479924868,a
83.81043472659185,39.54628636350412,a
127.63549668362505,34.21588218915616,a
136.96032881027807,11.673420855478241,a
91.61029555559092,1.1344373448522447,a
123.76003970133355,-11.40007269236304,a
133.71128112362294,38.65635399050245,a
169.77146972493807,25.398212961048273,a
158.43976412528158,-12.061853752655338,a
352.8182728188167,243.5598942756572,a
423.7777748935642,345.0182270772542,a
360.5429421410938,296.0617836956559,a
380.57942774515584,299.31185981609235,a
415.78635258844497,301.4392236497386,a
383.6010712645086,280.4704493405895,a
367.42841509311666,285.02764879659185,a
315.10163337124385,281.4761786028608,a
349.3396096441158,308.04440178539915,a
291.8313679055455,324.8880969216683,a
325.90107128801117,286.7123932931393,a
322.3109706984385,280.87159125449375,a
324.47807438254955,278.79785712205967,a
278.46012931499064,323.6754555198066,a
286.15248629512797,283.4277457497551,a
338.69927541428734,266.8002133842914,a
288.2967473530861,313.43977946344563,a
260.2402399850817,303.0245560388301,a
274.7598842381276,239.92529706121024,a
336.16543162868,255.67673867412847,a
312.33916860566495,237.4803820569686,a
292.87142108064427,259.011908703835,a
294.99343686839495,258.1817600216498,a
297.4725229304384,232.2193625497581,a
312.21529216457566,283.93533914712725,a
309.1977347473588,273.8478595482155,a
344.89226444361765,272.05608893461266,a
334.6060808321888,252.22246830960097,a
320.8553239573937,230.80885486388638,a
313.89087273498075,220.30675334888355,a
362.6702375100366,255.99553951701333,a
319.88781898694214,277.41356432323647,a
378.35262353673124,267.4619631691237,a
369.78724638503763,206.64786344216526,a
397.20462743827017,230.68093829826444,a
385.8918567555501,247.2076326766682,a
366.3224252420558,276.06709124287,a
399.8582856781844,243.37195871140977,a
426.5682208789001,209.1701935901982,a
374.910498229222,243.46349035911544,a
325.3680813917645,225.56803033446073,a
424.2413816037379,243.05590318101184,a
365.3495922303428,246.8366456772575,a
344.06231201556693,290.2237986314012,a
381.3442801028923,309.4981239185814,a
349.09927558382265,222.88911409004277,a
366.53302353442933,241.46671477771577,a
404.50870033329005,274.29863324589985,a
388.40942016942904,292.7812108160948,a
400.1927719067518,326.3174712532906,a
387.40818431839347,296.77298163726095,a
427.3954141176815,253.62172966576344,a
341.53920942569295,294.67317597338956,a
356.05893135792957,310.033213241584,a
600.0832937037901,357.58801366082776,a
547.0897089922352,454.12639216187944,a
534.8230584049444,414.96716627557,a
553.6105433300565,394.00579018245855,a
480.2318255558721,452.902547022074,a
528.4918607297204,463.4034696214469,a
521.5275917998165,492.48731060064654,a
488.33345054799685,434.3896235179335,a
486.8506436795613,477.99779532884185,a
461.98638629323085,482.82512057562946,a
482.334513238866,443.1605668162312,a
476.80665893744964,455.62138225388804,a
455.3332681300157,440.0411720559893,a
522.5128341705985,472.32687571008813,a
452.45282230512277,477.73611771320964,a
480.60039486349757,455.91321734776955,a
456.97329022831605,436.10834956853023,a
408.2144864019895,432.0239062398902,a
457.7608496534952,431.595704094806,a
445.2822607297526,479.7053165273013,a
444.14144908215593,464.6256567624642,a
476.0004313191159,471.35016616340005,a
441.06705650970946,484.6707658176675,a
467.54034322092843,484.4380513894588,a
395.32247932017395,446.7324862740577,a
471.3264551881741,453.1510172359021,a
474.1524281989436,461.5791187748136,a
404.1136894374216,385.1193995679303,a
453.947019158544,406.2339652435126,a
439.4077493279655,440.8182004460372,a
447.294587125919,351.9987969184641,a
417.27386083682944,345.00064183153165,a
383.8285018127011,345.30291297273675,a
399.8459665925602,333.7456607436765,a
450.3127685097669,333.18017676728243,a
453.7933376096487,341.5170462435701,a
514.9442006907499,331.5365616858046,a
442.8744784033646,342.51993023055434,a
516.7665934250081,291.6400300433611,a
496.33079682926524,284.22049726258905,a
559.6115867424039,287.069275260954,a
511.7338973225145,315.03301382057623,a
569.2417065456825,289.9756394114157,a
566.9284671794267,304.9374642730262,a
546.9562024276348,311.66340732689605,a
554.010696513934,345.60665012163156,a
593.3184368967516,300.15579087695045,a
619.7879115770128,297.70155114747206,a
620.3839176383634,323.4738246355197,a
578.443974606426,345.92400659182647,a
575.8541636973966,314.9371163009929,a
575.3344820228685,328.1640059322957,a
612.3894216026604,359.6733148802743,a
614.7710085346733,318.9599639204056,a
637.2674529488002,322.167510433959,a
593.88768156741,346.64117261673186,a
635.537693330028,349.9079302479534,a
569.3116289679945,373.1355354241413,a
682.9273337855761,375.6233168729336,a
574.3510689246543,361.1951949486497,a
619.6869264145158,344.69075019480016,a
649.7702191467528,395.74120004609966,a
664.7726756034364,366.74979772650005,a
654.7272588612648,388.7747150918229,a
613.411725621296,445.27428579032596,a
639.7202483889789,402.9465920164944,a
648.1416756040761,377.93124764060565,a
652.671559404174,489.6792357657491,a
618.4700697402656,441.7780272516231,a
649.7327598134752,472.0775539586195,a
620.5711508468947,462.7482914872194,a
611.7289879665058,456.8818742712108,a
572.5318088772838,477.18370778778007,a
545.2127561092652,478.98640195601956,a
583.38757638412,467.2408490130711,a
579.1766379649589,478.73069391368284,a
564.9786485478113,405.71261682113226,a
547.9166968704697,460.6403919207026,a
492.0189877493252,454.9235639138981,a
525.4572762835711,451.925569890026,a
478.3083214263256,450.42351848570956,a
532.7892521199852,473.546236613337,a
481.37195404685133,406.8876776076759,a
494.5909310355955,427.4161639060326,a
503.2993101549199,438.2834238210202,a
487.44783627612156,450.21747459644797,a
491.117508807169,452.5163769636809,a
461.78397308331535,421.82410057468104,a
458.08885337468934,416.55270527444225,a
463.2856555599752,419.44219522764115,a
522.8529569766553,405.82894706540054,a
506.4886392602858,406.89394916576856,a
522.9897001475474,361.1978194801385,a
510.6313964802316,368.4384289202768,a
552.4328113809531,348.60240749629384,a
565.5980587968005,342.33832401768166,a
512.0898576584584,374.9811966858232,a
617.9233459794073,428.46222703921813,a
593.9677008670014,417.883117431368,a
622.1793300157104,394.31788996871643,a
620.3365544007567,492.70539273894207,a
568.8867329864624,382.84598094780023,a
641.7047823141531,396.53762632291773,a
636.0888458751306,395.94376053750983,a
661.2442034628853,438.0581209907029,a
622.2249906397761,387.40884925562807,a
603.1083180319163,351.8976711863478,a
580.8291373584269,439.14281899339164,a
603.8290213678838,397.6175283792083,a
590.063013213586,339.02005531284834,a
500.9455814222774,354.4422649809908,a
540.2448541702595,403.01823224983366,a
508.29815261606984,400.6270016648407,a
527.1461455763247,386.42715137501784,a
502.7488346553247,346.52523050865193,a
554.1554665754156,347.14693848195895,a
543.8694598895661,365.8492024440236,a
514.5938564995909,328.2433632512009,a
499.0504477170213,362.6938077676949,a
465.0425811628488,332.5897395124675,a
493.1061373739816,369.45889257617307,a
510.91824199735015,376.97923575116715,a
473.12096724188706,389.42911084981273,a
510.96887270874413,402.4435234229025,a
483.58666842379625,353.4682810852,a
494.6715585104856,396.21139666825,a
522.558753783155,390.40014374218623,a
511.8793198136982,403.4582265525468,a
507.2086556733232,385.8185550808564,a
484.87629199956245,425.81581487799497,a
469.90239728981743,437.6697418653334,a
584.3014278324903,425.15543600031276,a
542.7595254332862,419.9340377071536,a
580.2469741921436,450.5855009147643,a
602.6106896662219,387.14332613571565,a
603.6725787696403,420.64166125391023,a
620.921133022038,440.88729194958955,a
612.142001163879,412.5790611568208,a
573.0711446953522,389.48111507437494,a
506.15459404128654,346.60596632536243,a
502.7216061962668,339.89341891168135,a
522.8086627265761,428.63387320744005,a
509.5086281487252,367.28570748732363,a
518.8336670599786,371.49020845561563,a
476.4333806610027,339.4019129438201,a
504.0442163007106,334.43455218545995,a
476.3363111953119,327.53953846500406,a
476.423931207108,352.5233571041572,a
474.4109760324286,358.4896070275727,a
413.1575783081113,370.06521948705426,a
453.1514264324771,439.80456156894115,a
454.71790167528064,404.7257039672326,a
483.3080209595393,449.4771725400304,a
515.8545647852674,464.48924926884797,a
477.38552165935545,439.4539173762861,a
482.3738064146376,413.27500104188346,a
504.62547105887563,443.116801394344,a
515.27798142313,414.58150728117596,a
525.1196442958427,442.56158464072746,a
566.5236443012756,461.61806343412354,a
531.9506790360659,406.6557399687365,a
563.2165344907748,373.3251261165109,a
604.7031184760634,445.4532523667355,a
617.5264858955311,411.29136279753413,a
676.7949603989625,117.95255107969393,a
649.4921441209095,163.78022452842976,a
691.4481999689573,137.3257098807273,a
663.8717124222466,159.03747697492065,a
672.0014568995857,144.8573837950064,a
619.4936127369335,182.3667484559885,a
653.3565677522887,170.26752038480709,a
646.6300800053616,235.17386865972105,a
564.9547790879152,179.82170496180328,a
588.5637818918888,169.7387339974194,a
555.8470386653756,160.06391685865896,a
554.0426763570966,186.78228456039398,a
592.3713814231037,177.58716625222416,a
537.9700423576489,197.47708205255105,a
573.4518775199465,215.62685512278426,a
503.34400410872297,182.56696450679436,a
512.6248389948586,90.39686296442659,a
521.3371774453685,151.45655272731784,a
540.3504702322066,195.2164705018136,a
511.8734266182425,136.65430658983922,a
524.3919046187632,160.8321815560363,a
538.1374132298805,174.8430754913158,a
551.9106479129505,136.25157843944993,a
488.27654031368905,165.20106381978866,a
511.91989256807835,167.87980406324522,a
530.5005931320907,140.01883815848294,a
481.7770967063452,95.51364529401604,a
531.8921108930728,94.31892623961193,a
524.0113900589586,72.71251471057883,a
514.5485437316512,76.75938345190661,a
581.4280089603521,58.715452530728555,a
593.4651310235473,74.40551989171809,a
568.679474277006,3.359835626531435,a
603.1666157984815,49.36274733064852,a
695.6253239288574,82.0135545055939,a
618.5070711391379,24.473924008790505,a
656.4150081359562,96.64669467291873,a
624.4322034042673,62.08225226365653,a
611.0967554150436,61.06431089507271,a
636.2372260967896,52.029388411284685,a
694.882492916945,88.39496433466036,a
720.6536122709143,92.21230515423952,a
725.7230215590271,90.70463500738282,a
724.1381868281161,140.05400086848408,a
694.0246700030787,124.78949769457375,a
713.459979162216,147.0041520953299,a
651.711469853456,156.57879690484918,a
647.4833155235558,190.9700746727308,a
640.6026752732586,127.09267773326849,a
617.1706962036596,186.27431416441937,a
588.256786653178,182.73455900236877,a
664.9801888968416,229.40341293847115,a
623.5576330186638,203.70240530619174,a
588.3005227567896,209.61803816134233,a
617.6680881399113,184.14339479419795,a
520.5529583592872,199.70469361084554,a
533.7161032943696,196.37679018790504,a
483.83606192531687,182.49236144866336,a
486.2728987330596,158.52334932268667,a
483.76642371739,159.25900153053715,a
485.8449300272482,159.27507937226756,a
422.8658838258196,110.00683330940183,a
482.6105857451605,139.51507047552644,a
439.83127695112734,144.10674379360432,a
447.8498056657846,55.766912405068695,a
441.43948476849744,91.46917741170807,a
462.7980271597736,53.35707573077491,a
557.1207947754488,7.131719439019491,a
587.329367086223,38.38178432121538,a
608.7295928306814,27.180492327341994,a
596.3427714437797,20.291479085682624,a
633.949293092839,61.169891622604496,a
645.4180416206142,102.65323770131113,a
653.6117071081181,61.966325955555476,a
628.1933169200031,99.70970388618076,a
633.2226253650618,87.86703686147138,a
633.7456544912537,127.82477999705708,a
687.8883459211996,126.93959972895408,a
652.8880688165449,130.5034725456435,a
651.763634083294,156.38541919368566,a
639.961588176995,125.64340108351342,a
617.4011930109066,145.0391804179987,a
542.6344063111206,198.07773849711776,a
500.451837238624,135.95456272639393,a
497.67432823625825,108.23488060317823,a
493.2553493062889,93.17287887701644,a
451.2881254221276,115.25021434301607,a
599.4999479490061,73.68182314592428,a
532.2158433528399,58.68700863017864,a
620.6947225966034,111.94544370308807,a
672.1435427776587,145.89784132835553,a
651.1255204440658,126.0451765072932,a
646.9380050089687,161.19554714341638,a
658.4662736190966,196.99858383547962,a
498.69656855004314,149.49957570662957,a
481.67847292424636,131.90030598883834,a
459.3586957633391,127.25063838859268,a
501.3850568819096,72.07928009797604,a
544.6021236330672,61.883167422537895,a
564.2926190297484,102.35808093797425,a
552.2732956477718,104.10614199134727,a
537.9844935679263,138.93358658388377,a
576.2277051254382,134.91532082332128,a
629.4834322453659,107.33690036090678,a
538.843090718295,152.20928968601453,a
465.1824843882907,177.0422498505623,a
440.6854471240359,132.85513781607426,a
486.47320682554164,123.02193945383664,a
430.34875962241955,75.11335182308699,a
398.66390361770925,53.52830534089753,a
435.5798782953806,17.806421883334224,a
514.9069618860981,-1.2102296965738901,a
559.852293086473,6.6753844674836955,a
621.7376628448516,6.323707467273664,a
600.9404514747016,21.820734047275835,a
663.970638049378,51.072007315742894,a
646.4911033982737,111.98613235598657,a
554.554230106149,130.31159045029176,a
401.34228874134027,99.74576942260592,a
388.3416389404216,94.4662033066761,a
464.1222099647136,107.70836257034802,a
491.59870986490387,79.00626084549418,a
481.0089924952693,62.3110711723815,a
565.7828351431253,84.94663431204464,a
549.9647541020075,36.33184469848965,a
560.8511961080274,102.5140556770886,a
582.697735253227,68.46595895019647,a
583.8267695982477,121.54471074926579,a
561.4756182818738,77.28280337088114,a
508.72931711719696,157.01630106302372,a
523.0087244728655,109.01120992987865,a
542.2468182067977,64.10373418550358,a
588.5996364126386,53.65683510767667,a
637.9935924953413,94.798345437222,a
668.477750476507,63.85225288826632,a
703.7888567300425,64.41499081088426,a
689.7400256579034,103.13467903969934,a
633.0236881852386,85.15461065638277,a
604.6973914986013,100.57533232735784,a
563.0977972666053,27.865249086472886,a
