x,y,z
32.658990336650916,34.13623408805654,a
-12.447223377518725,59.22116951222097,a
58.08431018107636,108.40072529580061,a
61.844003313491335,2.883169509574884,a
80.75533417811255,47.74131082706435,a
94.34872580344131,50.06983518442604,a
134.76863180011605,102.24722821400775,a
90.11821714905992,87.22229794430007,a
136.8600934643694,68.93338179882068,a
118.50505985979663,52.77310880396948,a
162.49417794114598,81.37264122761894,a
187.9978897953585,130.54601090116608,a
204.62341944139735,157.223162747453,a
215.1425650729032,179.08100752575177,a
223.56260218379367,228.57945767352487,a
231.19377683552113,230.19652364040775,a
230.34867170886855,197.16180170765108,a
224.9458028161552,256.22506138088585,a
283.48427904164515,270.12094092899633,a
273.4674044015113,236.66462689772777,a
226.95483992796153,302.0954514398296,a
289.91415494196724,295.23721940412634,a
265.63981353541567,276.99812197440144,a
318.43529665588807,357.554278970934,a
314.28367334072567,326.05957448198797,a
309.9047436605232,320.8633991405381,a
316.5271713789402,379.9675304009364,a
432.4443771805219,359.0230697440595,a
412.9896924030915,339.68070145528105,a
391.09584756892434,337.6782325401104,a
367.0907280577192,361.8245515180962,a
455.629332227026,404.88439448175666,a
463.22750773610534,350.3406643308342,a
468.4135891592915,373.60396839957843,a
412.237861698226,444.15745087997345,a
454.419638151467,415.12236709925514,a
483.915294924442,427.4581903779401,a
473.34930015534275,470.45883498094935,a
494.28042135726946,423.3447471592072,a
538.6911477987171,445.56920493629775,a
538.6989872571187,434.24653855525,a
481.55244310074085,402.31799699484344,a
525.929550391318,433.2615174825427,a
525.7758827298952,435.1612328532098,a
514.6816869474613,418.2720114335807,a
498.56270418242025,412.6091897665425,a
518.4790633268879,403.9801684415083,a
498.6163844609716,430.9839909052942,a
479.59021149298445,354.4948079398795,a
439.02803806740917,365.33218968645065,a
402.2058192477926,375.04104241169733,a
392.6585306517416,340.2193770047817,a
378.72031988246636,324.54707453195374,a
364.41132029099225,325.8399102762513,a
305.92632682929576,278.3683683086481,a
304.34405332895466,315.40634291880525,a
265.9989396111318,264.02529932697536,a
261.88580337551923,262.09761943150187,a
234.91664592322468,234.43120238588926,a
214.55819800082722,218.0723913083056,a
224.94332950298207,184.34349139061834,a
171.93088360637373,198.03861731776294,a
137.85240332101222,196.38494682585048,a
160.22845823227394,172.78591008582492,a
151.11013217907356,131.55283647122928,a
135.87017388527016,135.9390968980441,a
127.24555524824332,191.26269668434833,a
93.73909621381429,175.1231220409653,a
85.40179489138305,170.04996455554777,a
88.21930172359968,145.75384561749644,a
100.00438039732117,144.40064716804352,a
573.7104412491775,454.1490714328555,b
595.6691124829933,509.88150293072346,b
549.0936499197123,436.74543361994785,b
562.6828112007199,477.48025005859495,b
565.5445220546987,445.69432879953285,b
544.7358248523992,444.28796988278924,b
541.3576872881499,431.1261024477,b
481.9922214708102,410.58816782292865,b
461.47755715312206,450.36326029338795,b
468.67148515188273,419.9326555619333,b
465.1101357126448,357.6768800287688,b
439.132164776383,400.159297793106,b
426.19410078394907,387.2015849633656,b
398.9393521857311,366.57702823603387,b
420.4756869753153,348.806264202439,b
363.2221219611515,370.5968557207127,b
333.8161432933042,333.03719594191244,b
398.7755706007069,369.84772300385424,b
387.47252759411526,316.31366622693713,b
352.89043668019235,281.5137650951856,b
373.72572195426557,300.46917769855855,b
325.7483926133636,316.36404574309927,b
348.799939281982,287.6816379948708,b
356.70534473137604,248.82579621829058,b
335.3894037536332,236.63154453661508,b
309.7364167931317,274.64991444132147,b
277.4169602246885,241.71546273038228,b
271.2375506914147,245.372569444508,b
277.0737288396598,228.54082962691797,b
226.1164197950106,217.05916902478998,b
264.17096144640857,196.21512759155183,b
276.24299642555246,220.46548253082472,b
248.44164804000684,207.2571418111877,b
235.37348280865956,203.24667497216444,b
242.88101559344602,226.05911696152975,b
235.1500272410493,155.02212825051663,b
216.47011872363424,191.11323227362465,b
208.7036805313616,172.688959228248,b
210.7695791762855,198.3398338461036,b
218.04536502042274,175.776373232538,b
187.06164866764138,205.88177563673634,b
189.01002981038897,123.61456529283913,b
223.00924038380612,168.5758710792179,b
152.62499987764656,145.96678483095178,b
179.2278744908076,171.59836180043754,b
118.58152019012223,127.7702984847005,b
155.17162779571427,120.83313508020973,b
129.94573779794496,119.31887464753538,b
170.5931143024648,140.70635158008952,b
130.2241696652839,96.01880048975806,b
122.50314190161949,96.2011655598248,b
130.76899624375852,110.24147910570571,b
117.57205856225221,114.8186057642443,b
160.7141444638887,136.37897810284926,b
136.5028157790827,102.7735455921163,b
111.07113422756748,83.69392914793445,b
110.6906820575359,116.3331619390787,b
126.3145483366755,105.23072761998799,b
119.98635229877524,85.87387927776359,b
86.61949853921757,71.85837470052257,b
97.87489536523994,49.14858722476629,b
117.65396097281395,8.010761407619555,b
113.22925892119596,22.12372412361509,b
128.83321942654615,57.05564664826966,b
82.47655056119291,28.243688593252045,b
106.38235340221324,26.905794351212705,b
68.39767583540821,27.08274896696429,b
127.47522744697514,26.77945112210108,b
41.27006389396834,14.218097035718415,b
101.62405475322574,-67.52972020816878,b
77.48108425068872,26.33982407759447,b
120.23717661761131,6.3352356163835,b
507.136899916846,365.37261429496317,b
530.3234405532422,318.2044541503791,b
484.268979034138,291.960020180635,b
496.4426056635309,326.26740330970017,b
429.8220016284332,315.2376198185991,b
388.53666026962094,239.12967851500213,b
421.632617163395,221.5427864070926,b
388.5877438270234,200.89400563760393,b
364.12050459161316,198.52052636180736,b
375.23867412972646,166.14971444277143,b
308.36317726161343,155.69255573100958,b
337.89273806503445,230.48359635798334,b
305.666231533022,127.32733390258778,b
244.2189784742999,145.79548320081233,b
237.36478804092877,129.65110513794696,b
237.25395574582154,126.8096666070465,b
266.1076796545638,156.56362332003897,b
195.11684428914543,100.91660765452212,b
237.45581316105222,78.54164477514115,b
218.59310808453006,39.46434270550918,b
162.56142218222877,12.20710133051449,b
196.84631500614947,47.262196832189034,b
174.83301340693194,49.36515813866686,b
94.99233295806965,47.051243696438746,b
138.97080102900836,-6.867771134899897,b
139.26247135645562,-0.8089698407743526,b
619.3977120943284,374.16519224505373,b
636.2341054267822,366.51738765340866,b
594.9093495651215,308.24266721366564,b
542.4241529909137,294.60346127399583,b
521.7973456828913,283.50111114153043,b
554.2732427844428,241.1199230293205,b
491.8293851130295,257.71205927770836,b
425.661873870101,216.0995484582673,b
390.72074775175406,178.45229690731975,b
321.3964984184279,119.95418350302833,b
279.365637781334,66.91415250315492,b
308.5793333495024,69.73234199519015,b
270.61073835428687,39.40916630353877,b
243.32964754296276,16.77378394903775,b
540.1197300462325,214.6140214077829,b
492.4582706365467,95.98479311459295,b
387.10260065944806,90.57284558027743,b
305.2189073855932,70.2472817824223,b
315.2658528173799,59.7737261789614,b
346.7467721479467,53.12923857058968,b
308.86770053826416,43.74639335293051,b
309.53000510544206,23.820664518768297,b
318.4391077848114,100.77925315062555,b
353.4845488976539,147.53521764393383,b
444.5018262652808,237.17343973563078,b
533.890548141545,288.2288312658794,b
493.1833811137748,356.1055729965245,b
539.0020517428328,320.2729005930668,b
528.7734586413317,313.9478373451834,b
544.0643169371364,288.4479576242879,b
533.9020312095158,247.03467856252723,b
452.9050143364348,124.20623596848566,b
403.54307791639224,44.22802032989762,b
373.5549424146028,7.7750215927999875,b
373.23276357487674,19.57201427925122,b
338.93374385253327,41.89155240146118,b
399.21428362822206,59.19441908909158,b
430.50705105660944,102.74279704393899,b
522.891007464792,173.40622374891853,b
515.5293374244295,252.96381876789476,b
604.9111195747345,235.2055652765436,b
586.1717512994519,206.59951315249907,b
586.8690697169147,241.1911397076321,b
585.6732763602753,227.86053471883667,b
615.368369052188,264.76327805969083,b
658.9211913794954,238.9388718663214,b
545.4048403529791,119.55058858573324,b
553.7030242597026,121.97871245265691,b
553.9077979892265,53.406693270768415,b
654.9625990199225,371.8590489364332,b
649.3479215266844,364.38462827142496,b
626.138202406186,372.18221489445904,b
617.0997950176666,327.45210018670605,b
633.7294340894127,347.78841592864245,b
641.9666554158962,305.2595364091722,b
501.05304927827325,282.23537880665515,b
487.0106483047853,280.8696620430984,b
426.08918712076485,250.91826717209403,b
367.54584592430876,214.70981710401344,b
316.8921958483554,226.33676661090345,b
330.86671706616806,197.2402687267881,b
366.11208945926535,211.90387502584525,b
352.49586252943504,147.35310232493833,b
339.7354586087934,192.78702667532343,b
376.93878024194555,270.8525996692508,b
461.9334567905174,259.01894400455956,b
586.6258890479494,335.29305201955987,b
621.2248083318099,394.10071839840225,b
622.9816638380211,436.16999866961856,b
624.0485087758055,389.36374685355713,b
621.9496844145563,364.6114588993746,b
652.4417096882307,384.24103081489517,b
635.2585615633666,368.878170089523,b
636.457777095265,422.43541321073207,b
561.0048870512652,371.326740536029,b
489.4247667471741,318.77690122544726,b
415.29052030176535,305.730785349523,b
444.23014797345706,291.43010515070534,b
446.1890536813901,271.85038558579265,b
466.4571015013144,277.69154425213657,b
460.03721089730215,292.68235744076657,b
455.9965661456585,283.3912654928143,b
416.7525755872157,206.65385634134975,b
358.1493028769714,235.07866041019815,b
398.6395144723161,252.70530657691125,b
456.1792104722763,250.0639333917556,b
385.0764531617339,272.11099911927386,b
542.7568419739533,288.0002898780374,b
456.9208727650158,203.61479873740132,b
430.7258754108951,210.62406728879938,b
382.4436471330061,110.40825347308783,b
390.059666456923,109.56736592781385,b
363.71396240027497,65.38899396093888,b
346.14453990494883,94.23514118866831,b
301.88528377783933,92.4014451437771,b
347.2729115944395,52.875585800468684,b
264.95950569897184,57.16606027542957,b
280.6606469578112,39.368544508773425,b
518.8307275409264,222.58076608548294,b
448.50903888631575,160.71133738699592,b
383.0338143041943,141.00842168953295,b
345.84056444730186,128.3034435573553,b
348.245229852959,19.577631849631473,b
356.27429783547785,69.34865575649945,b
289.51262821219285,0.7778832846336172,b
355.87935205500867,71.52240804363691,b
572.4715817299244,80.22458781102466,b
487.1338127450606,108.8320228351734,b
467.6311621109606,31.874387504291178,b
455.7392013183074,-32.57524597997735,b
409.6919407857531,-24.177063240797906,b
424.11379118124114,50.13053225825314,b
446.3449089466217,4.202168710390765,b
616.0333188166959,72.94465251883202,b
680.2435755087292,105.07469969140698,b
559.3472033583917,59.14278640838057,b
574.7180158624694,-0.5825994322924544,b
686.8328212035749,67.80951494427501,b
662.7856209554361,-5.376710906685901,b
646.1833357013115,60.25265266339164,b
669.4287934714936,12.335924137921324,b
642.2041405123105,47.17357794107619,b
598.8563527492742,16.143129278039112,b
602.9739326702437,16.59116913733112,b
534.9396759186951,37.2803727932731,b
542.6704303599724,9.753610880181498,b
694.4738641972704,337.7178068586723,b
656.6531156031758,335.4258737895873,b
613.4662826644388,268.5736246544104,b
533.1837944897392,217.1598057240683,b
543.0505934056076,146.0922329274153,b
474.34235664420464,140.98923931673403,b
378.3991596118676,91.3442620995811,b
441.29368848751744,88.97839418953112,b
590.6808150436103,444.2476510625067,b
569.2945836448225,440.028973213402,b
560.7704385558364,407.7537014692246,b
531.1739665881155,359.94860879703805,b
505.6527477909687,337.6025217593566,b
507.4743203742758,354.56307382399126,b
464.50607221801084,326.3292413838383,b
458.07369459974484,280.34033529308726,b
389.12406546688885,300.09201661828644,b
548.5923208536814,417.8095641162903,b
544.7958084095167,444.84979095958386,b
502.7711328354483,394.4062823888251,b
444.1360715386943,360.30288468213166,b
440.7687370790234,343.37161167673696,b
425.2126517556592,313.8717589275952,b
143.45773792807674,251.52205259391812,a
105.54547029975217,196.5497736762863,a
-21.84119084209466,165.6117770809712,a
82.09220994640889,281.79494180047175,a
99.47596661245356,261.96727425356653,a
52.85861794293106,227.3343827950804,a
59.81607447925299,191.1655352662525,a
-9.62729711680499,160.10594956818733,a
27.341610283507748,153.23969844717487,a
89.77877983375049,253.78537622605046,a
87.54819809690662,265.1812915740443,a
62.91606666646477,219.20269669711115,a
59.574844656303654,142.7018910051413,a
23.929026086359173,194.3444503021808,a
-10.233944431006165,153.6409335709572,a
